id1	x1	C1.1	C1.2	C1.3	L1	N1	id2	x2	C2.1	C2.2	C2.3	L2	N2	id3	x3	C3.1	C3.2	C3.3	L3	N3	id4	x4	C4.1	C4.2	C4.3	L4
1	0	0	0	1	1	24	4	0.117341082	-0.030553295	-0.55602084	0.830606599	0.789912941	7	6	0.612447702	-0.595337345	-0.469296347	0.652176651	0.197525991	0	0	0	0	0	0	0
1	0	0	0	1	1	24	4	0.117341082	-0.030553295	-0.55602084	0.830606599	0.789912941	7	7	0.612447702	0.152353107	-0.953905678	0.258558481	0.220317258	0	0	0	0	0	0	0
1	0	0	0	1	1	24	5	0.117341082	-0.156904456	0.427344259	0.890369516	0.620892212	6	1	0.206933646	-0.848770936	0.480470152	0.220763065	0.141087526	0	0	0	0	0	0	0
1	0	0	0	1	1	24	5	0.117341082	-0.156904456	0.427344259	0.890369516	0.620892212	6	2	0.203600845	0.564987147	0.558151877	0.607664386	0.206374767	0	0	0	0	0	0	0
1	0	0	0	1	1	24	5	0.117341082	-0.156904456	0.427344259	0.890369516	0.620892212	6	3	0.517029616	-0.845271381	0.451002286	0.286554061	0.251731594	1	1	0.126548523	-0.421298106	0.799435161	-0.428265488	0.163335793
1	0	0	0	1	1	24	5	0.117341082	-0.156904456	0.427344259	0.890369516	0.620892212	6	4	0.546541519	0.508102753	0.691850038	0.513005962	0.288082347	1	1	0.101709526	0.351348543	0.924898114	-0.145319234	0.170490785
1	0	0	0	1	1	24	5	0.117341082	-0.156904456	0.427344259	0.890369516	0.620892212	6	5	0.641713784	0.392464066	0.279985113	0.876116598	0.195106988	0	0	0	0	0	0	0
1	0	0	0	1	1	24	5	0.117341082	-0.156904456	0.427344259	0.890369516	0.620892212	6	6	0.641713784	-0.702617115	0.478811964	0.526372771	0.22733266	0	0	0	0	0	0	0
1	0	0	0	1	1	24	6	0.240969098	0.412440516	-0.597514215	0.687655134	0.416147854	2	1	0.208637787	0.856398851	-0.51341524	0.054642474	0.139161958	0	0	0	0	0	0	0
1	0	0	0	1	1	24	6	0.240969098	0.412440516	-0.597514215	0.687655134	0.416147854	2	2	0.590569543	0.367958652	-0.397652773	0.840522875	0.077551599	0	0	0	0	0	0	0
1	0	0	0	1	1	24	7	0.245149009	0.358181758	0.392471515	0.847155203	0.482425095	1	1	0.220457566	-0.049120846	0.702783348	0.709706071	0.276604073	0	0	0	0	0	0	0
1	0	0	0	1	1	24	8	0.287340017	0.516240299	0.122881035	0.847582566	0.379623893	6	1	0.039624477	0.658768611	-0.67197787	0.338333651	0.17330934	0	0	0	0	0	0	0
1	0	0	0	1	1	24	8	0.287340017	0.516240299	0.122881035	0.847582566	0.379623893	6	2	0.244887994	0.583937241	-0.549478641	0.597570516	0.291117641	0	0	0	0	0	0	0
1	0	0	0	1	1	24	8	0.287340017	0.516240299	0.122881035	0.847582566	0.379623893	6	3	0.244887994	-0.158799246	0.244693658	0.956508135	0.373886755	2	1	0.321695538	0.913739723	0.228219213	0.336148344	0.09092058
1	0	0	0	1	1	24	8	0.287340017	0.516240299	0.122881035	0.847582566	0.379623893	6	3	0.244887994	-0.158799246	0.244693658	0.956508135	0.373886755	2	2	0.418048966	0.703319891	0.451647423	0.548958775	0.130804114
1	0	0	0	1	1	24	8	0.287340017	0.516240299	0.122881035	0.847582566	0.379623893	6	4	0.737914667	0.333825233	-0.50533907	0.795734339	0.166986018	0	0	0	0	0	0	0
1	0	0	0	1	1	24	8	0.287340017	0.516240299	0.122881035	0.847582566	0.379623893	6	5	0.813308858	0.287920089	0.556734371	0.779197576	0.207155169	0	0	0	0	0	0	0
1	0	0	0	1	1	24	8	0.287340017	0.516240299	0.122881035	0.847582566	0.379623893	6	6	0.823439783	0.549716274	-0.604608173	0.576420832	0.242315995	0	0	0	0	0	0	0
1	0	0	0	1	1	24	9	0.296292506	-0.595720431	-0.294586213	0.747218931	0.397830738	1	1	0.435074802	-0.292630206	-0.692284673	0.659628299	0.121872633	0	0	0	0	0	0	0
1	0	0	0	1	1	24	10	0.296292506	-0.109934254	-0.666677671	0.737194237	0.347549933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	11	0.310208242	0.270922552	-0.714414229	0.645145937	0.438915742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	12	0.314765218	0.330060291	-0.225515672	0.916625816	0.447231373	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	13	0.314765218	-0.134356893	0.403256363	0.90516989	0.396087715	3	1	0.376937946	0.166461413	0.971217672	-0.170372627	0.085521715	0	0	0	0	0	0	0
1	0	0	0	1	1	24	13	0.314765218	-0.134356893	0.403256363	0.90516989	0.396087715	3	2	0.409727737	-0.901980846	-0.069163509	0.426200613	0.135318105	0	0	0	0	0	0	0
1	0	0	0	1	1	24	13	0.314765218	-0.134356893	0.403256363	0.90516989	0.396087715	3	3	0.474613321	-0.388408914	0.858914418	0.333773185	0.137403629	0	0	0	0	0	0	0
1	0	0	0	1	1	24	14	0.425370878	-0.715853096	-0.220108906	0.66265105	0.190392852	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	15	0.427688608	0.455533696	-0.058986481	0.88826215	0.213070433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	16	0.432153738	0.218581473	-0.709041455	0.670434453	0.244211245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	17	0.551417376	-0.684408396	-0.092294	0.723233686	0.181576402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	18	0.574761035	-0.118479592	-0.785829876	0.606987637	0.235558976	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	19	0.593162379	0.466760592	-0.513820323	0.71980777	0.153009537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	20	0.681362609	0.161107003	-0.147980933	0.975779779	0.232637899	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	21	0.702336888	-0.766230305	-0.318904281	0.557845121	0.24309092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	22	0.714126162	-0.586061776	0.284619848	0.758632412	0.199973251	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	23	0.725822049	0.172887151	-0.501657373	0.847614248	0.280675361	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	1	24	24	0.758603924	0.066462838	-0.067488847	0.995503866	0.24471449	0	0	0	0	0	0	0	0	0	0	0	0	0	0
