id1	x1	C1.1	C1.2	C1.3	L1	N1	id2	x2	C2.1	C2.2	C2.3	L2	N2	id3	x3	C3.1	C3.2	C3.3	L3	N3	id4	x4	C4.1	C4.2	C4.3	L4
1	0	0	0	1	1	46	2	0.065429203	-0.685726204	0.118308046	0.718180228	0.315389318	8	3	0.390741422	-0.804408365	0.593514131	-0.025848769	0.132905958	1	1	0.039103094	-0.230854351	0.856841141	0.461009277	0.06989333
1	0	0	0	1	1	46	2	0.065429203	-0.685726204	0.118308046	0.718180228	0.315389318	8	4	0.517196496	-0.996878921	-0.050757704	-0.060465468	0.084707754	1	1	0.967979466	-0.53731579	-0.726855976	-0.427752442	0.097210862
1	0	0	0	1	1	46	2	0.065429203	-0.685726204	0.118308046	0.718180228	0.315389318	8	5	0.715621977	-0.963256316	0.222529614	0.150392302	0.12656492	1	1	0.19103527	-0.631288018	-0.677665513	-0.377153691	0.040419379
1	0	0	0	1	1	46	2	0.065429203	-0.685726204	0.118308046	0.718180228	0.315389318	8	6	0.815414644	-0.157599629	0.918820332	0.361844677	0.113392809	0	0	0	0	0	0	0
1	0	0	0	1	1	46	2	0.065429203	-0.685726204	0.118308046	0.718180228	0.315389318	8	7	0.917657804	-0.438521822	-0.676594299	0.591539353	0.121547966	0	0	0	0	0	0	0
1	0	0	0	1	1	46	2	0.065429203	-0.685726204	0.118308046	0.718180228	0.315389318	8	8	0.995354443	-0.810586011	-0.025416159	0.585067842	0.146619232	0	0	0	0	0	0	0
1	0	0	0	1	1	46	3	0.065429203	-0.361299838	-0.378473905	0.852185434	0.279420177	5	1	0.202801733	-0.978345971	-0.08604283	0.188243983	0.09867391	0	0	0	0	0	0	0
1	0	0	0	1	1	46	3	0.065429203	-0.361299838	-0.378473905	0.852185434	0.279420177	5	2	0.646196223	0.203314465	-0.268869423	0.941473612	0.072064723	0	0	0	0	0	0	0
1	0	0	0	1	1	46	3	0.065429203	-0.361299838	-0.378473905	0.852185434	0.279420177	5	3	0.748839789	-0.314069542	0.359166375	0.878840104	0.06925278	0	0	0	0	0	0	0
1	0	0	0	1	1	46	3	0.065429203	-0.361299838	-0.378473905	0.852185434	0.279420177	5	4	0.885119146	-0.601991711	-0.612709943	0.512047397	0.094097019	0	0	0	0	0	0	0
1	0	0	0	1	1	46	3	0.065429203	-0.361299838	-0.378473905	0.852185434	0.279420177	5	5	0.990397687	0.18107038	-0.688468906	0.702299179	0.116716334	0	0	0	0	0	0	0
1	0	0	0	1	1	46	4	0.065429203	-0.387656698	-0.599592837	0.700150535	0.392652457	5	1	0.122540598	-0.956889837	-0.09219027	-0.275432027	0.082812055	0	0	0	0	0	0	0
1	0	0	0	1	1	46	4	0.065429203	-0.387656698	-0.599592837	0.700150535	0.392652457	5	2	0.362223237	-0.766890036	-0.587027977	-0.259379711	0.083682147	0	0	0	0	0	0	0
1	0	0	0	1	1	46	4	0.065429203	-0.387656698	-0.599592837	0.700150535	0.392652457	5	3	0.412409298	-0.916837975	-0.021496999	0.398680358	0.124072606	0	0	0	0	0	0	0
1	0	0	0	1	1	46	4	0.065429203	-0.387656698	-0.599592837	0.700150535	0.392652457	5	4	0.472146891	0.060689375	-0.346156367	0.936211872	0.086664133	1	1	0.37035002	0.691009234	0.579665606	0.431849562	0.392493952
1	0	0	0	1	1	46	4	0.065429203	-0.387656698	-0.599592837	0.700150535	0.392652457	5	5	0.599484646	-0.846470221	-0.034466581	0.531319352	0.10158935	0	0	0	0	0	0	0
1	0	0	0	1	1	46	5	0.065429203	-0.192950901	-0.590645759	0.783522563	0.397515687	5	1	0.284564625	-0.224840414	-0.961368553	-0.158799548	0.089506432	0	0	0	0	0	0	0
1	0	0	0	1	1	46	5	0.065429203	-0.192950901	-0.590645759	0.783522563	0.397515687	5	2	0.375359235	0.675740283	-0.73687994	0.019570989	0.031963883	1	1	0.938764368	0.569784249	-0.628039365	0.530011788	0.085789241
